"state","placefp","cbsa10","stab","placenm","cbsaname10","pop10","afact"
"State code","Place code","CBSA (2010)","State abbreviation","Place name","2010 CBSA name","Population (2010)","placefp to cbsa10 allocation factor"
"28","24980","27140","MS","Florence town, MS","Jackson, MS Metropolitan Statistical Area",4141,1 
"28","25100","27140","MS","Flowood city, MS","Jackson, MS Metropolitan Statistical Area",7823,1 
"28","25340","99999","MS","Forest city, MS","99999",5684,1 
"28","25740","99999","MS","Foxworth CDP, MS","99999",603,1 
"28","26020","99999","MS","French Camp town, MS","99999",174,1 
"28","26060","17260","MS","Friars Point town, MS","Clarksdale, MS Micropolitan Statistical Area",1200,1 
"28","26300","46180","MS","Fulton city, MS","Tupelo, MS Micropolitan Statistical Area",3961,1 
"28","26780","99999","MS","Gattman village, MS","99999",90,1 
"28","26860","37700","MS","Gautier city, MS","Pascagoula, MS Metropolitan Statistical Area",18572,1 
"28","26980","27140","MS","Georgetown town, MS","Jackson, MS Metropolitan Statistical Area",286,1 
"28","27540","18420","MS","Glen town, MS","Corinth, MS Micropolitan Statistical Area",412,1 
"28","27620","25620","MS","Glendale CDP, MS","Hattiesburg, MS Metropolitan Statistical Area",1657,1 
"28","27660","99999","MS","Glendora village, MS","99999",151,1 
"28","27820","32620","MS","Gloster town, MS","McComb, MS Micropolitan Statistical Area",960,1 
"28","27940","99999","MS","Golden town, MS","99999",191,1 
"28","28220","99999","MS","Goodman town, MS","99999",1386,1 
"28","29180","24740","MS","Greenville city, MS","Greenville, MS Micropolitan Statistical Area",34400,1 
"28","29340","24900","MS","Greenwood city, MS","Greenwood, MS Micropolitan Statistical Area",15205,1 
"28","29460","24980","MS","Grenada city, MS","Grenada, MS Micropolitan Statistical Area",13092,1 
"28","29620","37700","MS","Gulf Hills CDP, MS","Pascagoula, MS Metropolitan Statistical Area",7144,1 
"28","29660","37700","MS","Gulf Park Estates CDP, MS","Pascagoula, MS Metropolitan Statistical Area",5719,1 
"28","29700","25060","MS","Gulfport city, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",67793,1 
"28","29900","17380","MS","Gunnison town, MS","Cleveland, MS Micropolitan Statistical Area",452,1 
"28","29940","46180","MS","Guntown town, MS","Tupelo, MS Micropolitan Statistical Area",2083,1 
"28","30220","99999","MS","Hamilton CDP, MS","99999",457,1 
"28","30980","99999","MS","Hatley town, MS","99999",482,1 
"28","31020","25620","MS","Hattiesburg city, MS","Hattiesburg, MS Metropolitan Statistical Area",45989,1 
"28","31220","27140","MS","Hazlehurst city, MS","Jackson, MS Metropolitan Statistical Area",4009,1 
"28","31420","29860","MS","Heidelberg town, MS","Laurel, MS Micropolitan Statistical Area",718,1 
"28","31460","37700","MS","Helena CDP, MS","Pascagoula, MS Metropolitan Statistical Area",1184,1 
"28","31540","25060","MS","Henderson Point CDP, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",170,1 
"28","31780","32820","MS","Hernando city, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",14090,1 
"28","31980","99999","MS","Hickory town, MS","99999",530,1 
"28","32020","99999","MS","Hickory Flat town, MS","99999",601,1 
"28","32110","38100","MS","Hide-A-Way Lake CDP, MS","Picayune, MS Micropolitan Statistical Area",1859,1 
"28","32460","99999","MS","Hillsboro CDP, MS","99999",1130,1 
"28","32820","24980","MS","Holcomb CDP, MS","Grenada, MS Micropolitan Statistical Area",600,1 
"28","32900","24740","MS","Hollandale city, MS","Greenville, MS Micropolitan Statistical Area",2702,1 
"28","33100","32820","MS","Holly Springs city, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",7699,1 
"28","33700","32820","MS","Horn Lake city, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",26066,1 
"28","33900","99999","MS","Houston city, MS","99999",3623,1 
"28","34340","37700","MS","Hurley CDP, MS","Pascagoula, MS Metropolitan Statistical Area",1551,1 
"28","34740","26940","MS","Indianola city, MS","Indianola, MS Micropolitan Statistical Area",10683,1 
"28","35020","26940","MS","Inverness town, MS","Indianola, MS Micropolitan Statistical Area",1019,1 
"28","35220","99999","MS","Isola town, MS","99999",713,1 
"28","35260","24900","MS","Itta Bena city, MS","Greenwood, MS Micropolitan Statistical Area",2049,1 
"28","35300","99999","MS","Iuka city, MS","99999",3028,1 
"28","36000","27140","MS","Jackson city, MS","Jackson, MS Metropolitan Statistical Area",173514,1 
"28","36800","17260","MS","Jonestown town, MS","Clarksdale, MS Micropolitan Statistical Area",1298,1 
"28","37040","99999","MS","Jumpertown town, MS","99999",480,1 
"28","37190","27140","MS","Kearney Park CDP, MS","Jackson, MS Metropolitan Statistical Area",1054,1 
"28","37560","99999","MS","Kilmichael town, MS","99999",699,1 
"28","37600","25060","MS","Kiln CDP, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",2238,1 
"28","38320","99999","MS","Kosciusko city, MS","99999",7402,1 
"28","38360","18420","MS","Kossuth village, MS","Corinth, MS Micropolitan Statistical Area",209,1 
"28","38600","99999","MS","Lake town, MS","99999",324,1 
"28","39080","99999","MS","Lambert town, MS","99999",1638,1 
"28","39520","37700","MS","Latimer CDP, MS","Pascagoula, MS Metropolitan Statistical Area",6079,1 
"28","39600","32940","MS","Lauderdale CDP, MS","Meridian, MS Micropolitan Statistical Area",442,1 
"28","39640","29860","MS","Laurel city, MS","Laurel, MS Micropolitan Statistical Area",18540,1 
"28","39840","99999","MS","Leakesville town, MS","99999",898,1 
"28","39880","27140","MS","Learned town, MS","Jackson, MS Metropolitan Statistical Area",94,1 
"28","40280","24740","MS","Leland city, MS","Greenville, MS Micropolitan Statistical Area",4481,1 
"28","40360","99999","MS","Lena town, MS","99999",148,1 
"28","40600","99999","MS","Lexington city, MS","99999",1731,1 
"28","40640","32620","MS","Liberty town, MS","McComb, MS Micropolitan Statistical Area",728,1 
"28","41680","25060","MS","Long Beach city, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",14792,1 
"28","42200","29860","MS","Louin town, MS","Laurel, MS Micropolitan Statistical Area",277,1 
"28","42240","99999","MS","Louise town, MS","99999",199,1 
"28","42280","99999","MS","Louisville city, MS","99999",6631,1 
"28","42440","37700","MS","Lucedale city, MS","Pascagoula, MS Metropolitan Statistical Area",2923,1 
"28","42600","17260","MS","Lula town, MS","Clarksdale, MS Micropolitan Statistical Area",298,1 
"28","42640","25620","MS","Lumberton city, MS","Hattiesburg, MS Metropolitan Statistical Area",2058,0.987 
"28","42640","38100","MS","Lumberton city, MS","Picayune, MS Micropolitan Statistical Area",28,0.013 
"28","42800","25060","MS","Lyman CDP, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",1277,1 
"28","42840","32820","MS","Lynchburg CDP, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",2437,1 
"28","42960","17260","MS","Lyon town, MS","Clarksdale, MS Micropolitan Statistical Area",350,1 
"28","42980","44260","MS","Maben town, MS","Starkville, MS Micropolitan Statistical Area",575,0.66 
"28","42980","99999","MS","Maben town, MS","99999",296,0.34 
"28","43280","32620","MS","McComb city, MS","McComb, MS Micropolitan Statistical Area",12790,1 
"28","43400","99999","MS","McCool town, MS","99999",135,1 
"28","43840","99999","MS","McLain town, MS","99999",441,1 
"28","44240","99999","MS","Macon city, MS","99999",2768,1 
"28","44520","27140","MS","Madison city, MS","Jackson, MS Metropolitan Statistical Area",24149,1 
"28","44600","27140","MS","Magee city, MS","Jackson, MS Metropolitan Statistical Area",4408,1 
"28","44680","32620","MS","Magnolia city, MS","McComb, MS Micropolitan Statistical Area",2420,1 
"28","44920","46180","MS","Mantachie town, MS","Tupelo, MS Micropolitan Statistical Area",1144,1 
"28","44960","99999","MS","Mantee village, MS","99999",232,1 
"28","45120","99999","MS","Marietta town, MS","99999",256,1 
"28","45160","32940","MS","Marion town, MS","Meridian, MS Micropolitan Statistical Area",1479,1 
"28","45240","99999","MS","Marks city, MS","99999",1735,1 
"28","45720","99999","MS","Mathiston town, MS","99999",698,1 
"28","46000","99999","MS","Mayersville town, MS","99999",547,1 
"28","46200","99999","MS","Meadville town, MS","99999",449,1 
"28","46600","27140","MS","Mendenhall city, MS","Jackson, MS Metropolitan Statistical Area",2504,1 
"28","46640","32940","MS","Meridian city, MS","Meridian, MS Micropolitan Statistical Area",41148,1 
"28","46680","32940","MS","Meridian Station CDP, MS","Meridian, MS Micropolitan Statistical Area",1090,1 
"28","46720","17380","MS","Merigold town, MS","Cleveland, MS Micropolitan Statistical Area",439,1 
"28","46880","24740","MS","Metcalfe town, MS","Greenville, MS Micropolitan Statistical Area",1067,1 
"28","48030","44260","MS","Mississippi State CDP, MS","Starkville, MS Micropolitan Statistical Area",4005,1 
"28","48120","24900","MS","Mississippi Valley State University CDP, MS","Greenwood, MS Micropolitan Statistical Area",1182,1 
"28","48240","99999","MS","Mize town, MS","99999",340,1 
"28","48560","99999","MS","Monticello town, MS","99999",1571,1 
"28","48640","29860","MS","Montrose town, MS","Laurel, MS Micropolitan Statistical Area",140,1 
"28","48720","46180","MS","Mooresville CDP, MS","Tupelo, MS Micropolitan Statistical Area",650,1 
"28","48760","26940","MS","Moorhead city, MS","Indianola, MS Micropolitan Statistical Area",2405,1 
"28","48800","24900","MS","Morgan City town, MS","Greenwood, MS Micropolitan Statistical Area",255,1 
"28","48880","35020","MS","Morgantown CDP, MS","Natchez, MS-LA Micropolitan Statistical Area",1412,1 
"28","49080","99999","MS","Morton city, MS","99999",3462,1 
"28","49240","37700","MS","Moss Point city, MS","Pascagoula, MS Metropolitan Statistical Area",13704,1 
"28","49320","17380","MS","Mound Bayou city, MS","Cleveland, MS Micropolitan Statistical Area",1533,1 
"28","49520","99999","MS","Mount Olive town, MS","99999",982,1 
"28","50280","99999","MS","Myrtle town, MS","99999",490,1 
"28","50440","35020","MS","Natchez city, MS","Natchez, MS-LA Micropolitan Statistical Area",15792,1 
"28","50720","32940","MS","Nellieburg CDP, MS","Meridian, MS Micropolitan Statistical Area",1414,1 
"28","50880","46180","MS","Nettleton city, MS","Tupelo, MS Micropolitan Statistical Area",846,0.425 
"28","50880","99999","MS","Nettleton city, MS","99999",1146,0.575 
"28","51000","99999","MS","New Albany city, MS","99999",8034,1 
"28","51040","25620","MS","New Augusta town, MS","Hattiesburg, MS Metropolitan Statistical Area",644,1 
"28","51240","99999","MS","New Hamilton CDP, MS","99999",553,1 
"28","51360","99999","MS","New Hebron town, MS","99999",447,1 
"28","51400","18060","MS","New Hope CDP, MS","Columbus, MS Micropolitan Statistical Area",3193,1 
"28","51420","99999","MS","New Houlka town, MS","99999",626,1 
"28","51720","99999","MS","Newton city, MS","99999",3373,1 
"28","51840","38100","MS","Nicholson CDP, MS","Picayune, MS Micropolitan Statistical Area",3092,1 
"28","52400","24900","MS","North Carrollton town, MS","Greenwood, MS Micropolitan Statistical Area",473,1 
"28","52680","32820","MS","North Tunica CDP, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",1035,1 
"28","52880","99999","MS","Noxapater town, MS","99999",472,1 
"28","53200","99999","MS","Oakland town, MS","99999",527,1 
"28","53520","37700","MS","Ocean Springs city, MS","Pascagoula, MS Metropolitan Statistical Area",17442,1 
"28","53680","99999","MS","Okolona city, MS","99999",2692,1 
"28","54040","32820","MS","Olive Branch city, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",33484,1 
"28","54640","32620","MS","Osyka town, MS","McComb, MS Micropolitan Statistical Area",440,1 
"28","54840","37060","MS","Oxford city, MS","Oxford, MS Micropolitan Statistical Area",18916,1 
"28","54920","17380","MS","Pace town, MS","Cleveland, MS Micropolitan Statistical Area",274,1 
"28","54960","32940","MS","Pachuta town, MS","Meridian, MS Micropolitan Statistical Area",261,1 
"28","55000","99999","MS","Paden village, MS","99999",116,1 
"28","55360","37700","MS","Pascagoula city, MS","Pascagoula, MS Metropolitan Statistical Area",22392,1 
"28","55400","25060","MS","Pass Christian city, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",4613,1 
"28","55760","27140","MS","Pearl city, MS","Jackson, MS Metropolitan Statistical Area",25092,1 
"28","55920","25060","MS","Pearlington CDP, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",1332,1 
"28","55930","99999","MS","Pearl River CDP, MS","99999",3601,1 
"28","56200","27140","MS","Pelahatchie town, MS","Jackson, MS Metropolitan Statistical Area",1334,1 
"28","56800","25620","MS","Petal city, MS","Hattiesburg, MS Metropolitan Statistical Area",10454,1 
"28","56960","99999","MS","Philadelphia city, MS","99999",7477,1 
"28","57160","38100","MS","Picayune city, MS","Picayune, MS Micropolitan Statistical Area",10878,1 
"28","57200","99999","MS","Pickens town, MS","99999",1157,1 
"28","58360","99999","MS","Pittsboro village, MS","99999",202,1 
"28","58440","46180","MS","Plantersville town, MS","Tupelo, MS Micropolitan Statistical Area",1155,1 
"28","58960","99999","MS","Polkville town, MS","99999",833,1 
"28","59160","46180","MS","Pontotoc city, MS","Tupelo, MS Micropolitan Statistical Area",5625,1 
"28","59240","99999","MS","Pope village, MS","99999",215,1 
"28","59480","38100","MS","Poplarville city, MS","Picayune, MS Micropolitan Statistical Area",2894,1 
"28","59560","99999","MS","Port Gibson city, MS","99999",1567,1 
"28","59720","32820","MS","Potts Camp town, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",523,1 
"28","59920","99999","MS","Prentiss town, MS","99999",1081,1 
"28","60360","27140","MS","Puckett village, MS","Jackson, MS Metropolitan Statistical Area",316,1 
"28","60480","25620","MS","Purvis city, MS","Hattiesburg, MS Metropolitan Statistical Area",2175,1 
"28","60720","32940","MS","Quitman city, MS","Meridian, MS Micropolitan Statistical Area",2323,1 
"28","60840","99999","MS","Raleigh town, MS","99999",1462,1 
"28","61080","25620","MS","Rawls Springs CDP, MS","Hattiesburg, MS Metropolitan Statistical Area",1254,1 
"28","61160","27140","MS","Raymond city, MS","Jackson, MS Metropolitan Statistical Area",1933,1 
"28","61400","99999","MS","Redwater CDP, MS","99999",633,1 
"28","61890","17380","MS","Renova town, MS","Cleveland, MS Micropolitan Statistical Area",668,1 
"28","62400","27140","MS","Richland city, MS","Jackson, MS Metropolitan Statistical Area",6912,1 
"28","62480","25620","MS","Richton town, MS","Hattiesburg, MS Metropolitan Statistical Area",1068,1 
"28","62520","27140","MS","Ridgeland city, MS","Jackson, MS Metropolitan Statistical Area",24047,1 
"28","62560","18420","MS","Rienzi town, MS","Corinth, MS Micropolitan Statistical Area",317,1 
"28","62600","99999","MS","Ripley city, MS","99999",5395,1 
"28","62900","27140","MS","Robinhood CDP, MS","Jackson, MS Metropolitan Statistical Area",1605,1 
"28","63560","99999","MS","Rolling Fork city, MS","99999",2143,1 
"28","63720","17380","MS","Rosedale city, MS","Cleveland, MS Micropolitan Statistical Area",1873,1 
"28","64080","99999","MS","Roxie town, MS","99999",497,1 
"28","64200","26940","MS","Ruleville city, MS","Indianola, MS Micropolitan Statistical Area",3007,1 
"28","64680","37700","MS","St. Martin CDP, MS","Pascagoula, MS Metropolitan Statistical Area",7730,1 
"28","64800","99999","MS","Sallis town, MS","99999",134,1 
"28","64840","46180","MS","Saltillo city, MS","Tupelo, MS Micropolitan Statistical Area",4752,1 
"28","64920","29860","MS","Sandersville town, MS","Laurel, MS Micropolitan Statistical Area",731,1 
"28","65560","99999","MS","Sardis town, MS","99999",1703,1 
"28","65680","49540","MS","Satartia village, MS","Yazoo City, MS Micropolitan Statistical Area",55,1 
"28","65720","25060","MS","Saucier CDP, MS","Gulfport-Biloxi, MS Metropolitan Statistical Area",1342,1 
"28","66080","24900","MS","Schlater town, MS","Greenwood, MS Micropolitan Statistical Area",310,1 
"28","66160","32940","MS","Scooba town, MS","Meridian, MS Micropolitan Statistical Area",732,1 
"28","66280","99999","MS","Sebastopol town, MS","99999",272,1 
"28","66400","99999","MS","Seminary town, MS","99999",314,1 
"28","66440","32820","MS","Senatobia city, MS","Memphis, TN-MS-AR Metropolitan Statistical Area",8165,1 
"28","66720","46180","MS","Shannon town, MS","Tupelo, MS Micropolitan Statistical Area",1753,1 
"28","66840","29860","MS","Sharon CDP, MS","Laurel, MS Micropolitan Statistical Area",1406,1 
"28","67000","17380","MS","Shaw city, MS","Cleveland, MS Micropolitan Statistical Area",1945,0.996 
"28","67000","26940","MS","Shaw city, MS","Indianola, MS Micropolitan Statistical Area",7,0.004 
"28","67040","17380","MS","Shelby city, MS","Cleveland, MS Micropolitan Statistical Area",2229,1 
"28","67200","46180","MS","Sherman town, MS","Tupelo, MS Micropolitan Statistical Area",483,0.743 
"28","67200","99999","MS","Sherman town, MS","99999",167,0.257 
"28","67520","32940","MS","Shubuta town, MS","Meridian, MS Micropolitan Statistical Area",441,1 
"28","67640","99999","MS","Shuqualak town, MS","99999",501,1 
"28","67840","24900","MS","Sidon town, MS","Greenwood, MS Micropolitan Statistical Area",509,1 
